   3   90   24   3     ! kAE, kLc, kmlt, kLat
 AE [nT]     L       MLT        Lat [0,10] LBC Bw [pT]       Lat [10,20] LBC Bw [pT]       Lat [20,30] LBC Bw [pT]
500 5000  8.25        14                 8.8908818e-01                 1.1401353e+00                 0.0000000e+00
500 5000  8.25        15                 3.1670246e+00                 3.2944935e+00                 0.0000000e+00
500 5000  8.25        16                 6.4717164e+00                 2.7938340e+00                 0.0000000e+00
500 5000  8.25        17                 2.5454565e+01                 6.1269894e-01                 0.0000000e+00
500 5000  8.25        18                 4.9669259e+00                 4.3692786e+00                 0.0000000e+00
500 5000  8.25        19                 3.5083772e+00                 6.1169908e-01                 0.0000000e+00
500 5000  8.25        20                 1.0477710e+01                 6.0752916e-01                 0.0000000e+00
500 5000  8.25        21                 1.8077665e+01                 1.0336509e+00                 5.5902270e-01
500 5000  8.25        22                 3.4380106e+01                 8.9112686e-01                 0.0000000e+00
500 5000  8.25        23                 9.3660228e+00                 1.4705441e+00                 0.0000000e+00
500 5000  8.35         0                 1.3216505e+01                 1.0460700e+00                 0.0000000e+00
500 5000  8.35         1                 1.2601352e+01                 3.5546096e+00                 0.0000000e+00
500 5000  8.35         2                 2.8381189e+01                 9.2728771e-01                 0.0000000e+00
500 5000  8.35         3                 1.2853680e+01                 4.7890165e+00                 0.0000000e+00
500 5000  8.35         4                 1.2871056e+01                 9.5197519e-01                 0.0000000e+00
500 5000  8.35         5                 3.1142602e+01                 2.9467930e+00                 0.0000000e+00
500 5000  8.35         6                 3.4844159e+01                 2.9021853e+01                 0.0000000e+00
500 5000  8.35         7                 2.7499320e+01                 2.4753335e+01                 1.2304264e+00
500 5000  8.35         8                 2.6212259e+01                 3.3875901e+00                 0.0000000e+00
500 5000  8.35         9                 1.3947163e+01                 1.3090581e+00                 0.0000000e+00
500 5000  8.35        10                 1.0829143e+01                 4.4374053e+00                 0.0000000e+00
500 5000  8.35        11                 7.0123343e+00                 4.5723809e+00                 3.0222558e-01
500 5000  8.35        12                 2.4265785e+00                 5.8506769e-01                 0.0000000e+00
500 5000  8.35        13                 7.2038682e-01                 1.2108898e+00                 0.0000000e+00
500 5000  8.35        14                 9.1455211e-01                 1.5554260e+00                 0.0000000e+00
500 5000  8.35        15                 3.7868128e+00                 3.3713103e+00                 0.0000000e+00
500 5000  8.35        16                 1.6615038e+01                 4.4442329e+00                 0.0000000e+00
500 5000  8.35        17                 1.2499200e+01                 6.4136899e-01                 0.0000000e+00
500 5000  8.35        18                 1.0655669e+01                 1.0243975e+00                 0.0000000e+00
500 5000  8.35        19                 2.7834730e+00                 5.5853885e-01                 0.0000000e+00
500 5000  8.35        20                 9.2496971e+00                 6.6653020e-01                 0.0000000e+00
500 5000  8.35        21                 1.3855285e+01                 1.5734978e+00                 6.1725967e-01
500 5000  8.35        22                 4.0739925e+01                 8.5699831e-01                 0.0000000e+00
500 5000  8.35        23                 1.5091383e+01                 7.2020830e-01                 0.0000000e+00
500 5000  8.45         0                 1.2963908e+01                 9.5589835e-01                 0.0000000e+00
500 5000  8.45         1                 1.3420105e+01                 8.8021528e-01                 0.0000000e+00
500 5000  8.45         2                 2.5370057e+01                 8.7762940e-01                 0.0000000e+00
500 5000  8.45         3                 7.8607910e+00                 1.9014323e+00                 0.0000000e+00
500 5000  8.45         4                 1.9582893e+01                 8.8066027e-01                 0.0000000e+00
500 5000  8.45         5                 2.2987188e+01                 5.2977640e+00                 0.0000000e+00
500 5000  8.45         6                 2.1113445e+01                 1.5293134e+01                 0.0000000e+00
500 5000  8.45         7                 3.3044877e+01                 2.4651327e+01                 6.0444768e-01
500 5000  8.45         8                 2.4828627e+01                 5.6512253e+00                 0.0000000e+00
500 5000  8.45         9                 1.1597721e+01                 6.5575655e-01                 0.0000000e+00
500 5000  8.45        10                 4.1985800e+00                 5.1603093e+00                 0.0000000e+00
500 5000  8.45        11                 7.2788126e+00                 5.3035023e+00                 2.9255633e-01
500 5000  8.45        12                 2.6553615e+00                 4.4292222e+00                 0.0000000e+00
500 5000  8.45        13                 6.5946527e-01                 1.1567303e+00                 0.0000000e+00
500 5000  8.45        14                 1.3555914e+00                 1.9781946e+00                 0.0000000e+00
500 5000  8.45        15                 3.6588841e+00                 9.9816703e-01                 2.0267046e-01
500 5000  8.45        16                 2.1019673e+01                 1.8508838e+00                 0.0000000e+00
500 5000  8.45        17                 2.4950295e+01                 7.0635213e-01                 0.0000000e+00
500 5000  8.45        18                 1.1492146e+01                 1.6214381e+00                 0.0000000e+00
